car_id,ride_date,deviation_normal,target_class
b14467388K,2020-01-08,-0.0,engine_ignition
b14467388K,2020-01-09,-0.0,engine_ignition
b14467388K,2020-01-10,-0.0,engine_ignition
b14467388K,2020-01-11,-0.0,engine_ignition
b14467388K,2020-01-12,0.0,engine_ignition
b14467388K,2020-01-13,0.0,engine_ignition
b14467388K,2020-01-14,0.0,engine_ignition
b14467388K,2020-01-15,0.0,engine_ignition
b14467388K,2020-01-16,0.0,engine_ignition
b14467388K,2020-01-17,-0.0,engine_ignition
b14467388K,2020-01-18,-0.0,engine_ignition
b14467388K,2020-01-19,-0.0,engine_ignition
b14467388K,2020-01-20,-0.0,engine_ignition
b14467388K,2020-01-21,-0.0,engine_ignition
b14467388K,2020-01-22,-0.0,engine_ignition
b14467388K,2020-01-23,-0.001,engine_ignition
b14467388K,2020-01-24,-0.0,engine_ignition
b14467388K,2020-01-25,-0.0,engine_ignition
b14467388K,2020-01-26,-0.001,engine_ignition
b14467388K,2020-01-27,-0.001,engine_ignition
b14467388K,2020-01-28,-0.001,engine_ignition
b14467388K,2020-01-29,-0.001,engine_ignition
b14467388K,2020-01-30,-0.0,engine_ignition
b14467388K,2020-01-31,-0.001,engine_ignition
b14467388K,2020-02-01,-0.0,engine_ignition
b14467388K,2020-02-02,-0.0,engine_ignition
b14467388K,2020-02-03,-0.0,engine_ignition
b14467388K,2020-02-04,-0.0,engine_ignition
b14467388K,2020-02-05,-0.0,engine_ignition
b14467388K,2020-02-06,-0.001,engine_ignition
b14467388K,2020-02-07,-0.001,engine_ignition
b14467388K,2020-02-08,-0.001,engine_ignition
b14467388K,2020-02-09,-0.001,engine_ignition
b14467388K,2020-02-10,-0.001,engine_ignition
b14467388K,2020-02-11,-0.001,engine_ignition
b14467388K,2020-02-12,-0.001,engine_ignition
b14467388K,2020-02-13,-0.001,engine_ignition
b14467388K,2020-02-14,-0.001,engine_ignition
b14467388K,2020-02-15,-0.0,engine_ignition
b14467388K,2020-02-16,-0.001,engine_ignition
b14467388K,2020-02-17,-0.001,engine_ignition
b14467388K,2020-02-18,-0.001,engine_ignition
b14467388K,2020-02-19,-0.001,engine_ignition
b14467388K,2020-02-20,-0.001,engine_ignition
b14467388K,2020-02-21,-0.34,engine_ignition
b14467388K,2020-02-22,-0.679,engine_ignition
b14467388K,2020-02-23,-1.019,engine_ignition
b14467388K,2020-02-24,-1.189,engine_ignition
b14467388K,2020-02-25,-1.529,engine_ignition
b14467388K,2020-02-26,-1.869,engine_ignition
b14467388K,2020-02-27,-2.209,engine_ignition
b14467388K,2020-02-28,-2.549,engine_ignition
b14467388K,2020-02-29,-2.889,engine_ignition
b14467388K,2020-03-01,-3.229,engine_ignition
b14467388K,2020-03-02,-3.569,engine_ignition
b14467388K,2020-03-03,-3.909,engine_ignition
b14467388K,2020-03-04,-4.079,engine_ignition
b14467388K,2020-03-05,-4.419,engine_ignition
b14467388K,2020-03-06,-4.759,engine_ignition
b14467388K,2020-03-07,-5.099,engine_ignition
b14467388K,2020-03-08,-5.439,engine_ignition
b14467388K,2020-03-09,-5.779,engine_ignition
b14467388K,2020-03-10,-6.119,engine_ignition
b14467388K,2020-03-11,-6.459,engine_ignition
b14467388K,2020-03-12,-6.799,engine_ignition
b14467388K,2020-03-13,-7.139,engine_ignition
b14467388K,2020-03-14,-7.309,engine_ignition
b14467388K,2020-03-15,-7.649,engine_ignition
b14467388K,2020-03-16,-7.989,engine_ignition
b14467388K,2020-03-17,-8.329,engine_ignition
b14467388K,2020-03-18,-8.669,engine_ignition
b14467388K,2020-03-19,-9.009,engine_ignition
b14467388K,2020-03-20,-9.349,engine_ignition
b14467388K,2020-03-21,-9.689,engine_ignition
b14467388K,2020-03-22,-10.029,engine_ignition
b14467388K,2020-03-23,-10.198,engine_ignition
b14467388K,2020-03-24,-10.538,engine_ignition
b14467388K,2020-03-25,-10.879,engine_ignition
b14467388K,2020-03-26,-11.219,engine_ignition
b14467388K,2020-03-27,-11.558,engine_ignition
b14467388K,2020-03-28,-11.898,engine_ignition
b14467388K,2020-03-29,-12.239,engine_ignition
b14467388K,2020-03-30,-12.578,engine_ignition
b14467388K,2020-03-31,-12.918,engine_ignition
b14467388K,2020-04-01,-13.088,engine_ignition
i-8030392l,2020-01-01,3.392,engine_ignition
i-8030392l,2020-01-02,-2.764,engine_ignition
i-8030392l,2020-01-03,-1.897,engine_ignition
i-8030392l,2020-01-04,-0.719,engine_ignition
i-8030392l,2020-01-05,-1.157,engine_ignition
i-8030392l,2020-01-06,-1.787,engine_ignition
i-8030392l,2020-01-07,-4.919,engine_ignition
i-8030392l,2020-01-08,-5.91,engine_ignition
i-8030392l,2020-01-09,-7.649,engine_ignition
i-8030392l,2020-01-10,-5.014,engine_ignition
i-8030392l,2020-01-11,-5.263,engine_ignition
i-8030392l,2020-01-12,-9.859,engine_ignition
i-8030392l,2020-01-13,-9.727,engine_ignition
i-8030392l,2020-01-14,-11.509,engine_ignition
i-8030392l,2020-01-15,-10.262,engine_ignition
i-8030392l,2020-01-16,-5.822,engine_ignition
i-8030392l,2020-01-17,-4.324,engine_ignition
i-8030392l,2020-01-18,-3.821,engine_ignition
i-8030392l,2020-01-19,-5.04,engine_ignition
i-8030392l,2020-01-20,-2.309,engine_ignition
i-8030392l,2020-01-21,0.761,engine_ignition
i-8030392l,2020-01-22,1.207,engine_ignition
i-8030392l,2020-01-23,3.728,engine_ignition
i-8030392l,2020-01-24,2.585,engine_ignition
i-8030392l,2020-01-25,2.225,engine_ignition
i-8030392l,2020-01-26,0.964,engine_ignition
i-8030392l,2020-01-27,2.136,engine_ignition
i-8030392l,2020-01-28,0.629,engine_ignition
i-8030392l,2020-01-29,-2.979,engine_ignition
i-8030392l,2020-01-30,-0.225,engine_ignition
i-8030392l,2020-01-31,4.346,engine_ignition
i-8030392l,2020-02-01,1.421,engine_ignition
i-8030392l,2020-02-02,7.587,engine_ignition
i-8030392l,2020-02-03,10.483,engine_ignition
i-8030392l,2020-02-04,12.213,engine_ignition
i-8030392l,2020-02-05,10.034,engine_ignition
i-8030392l,2020-02-06,9.535,engine_ignition
i-8030392l,2020-02-07,10.589,engine_ignition
i-8030392l,2020-02-08,9.037,engine_ignition
i-8030392l,2020-02-09,11.228,engine_ignition
i-8030392l,2020-02-10,8.644,engine_ignition
i-8030392l,2020-02-11,8.927,engine_ignition
i-8030392l,2020-02-12,7.406,engine_ignition
i-8030392l,2020-02-13,11.81,engine_ignition
i-8030392l,2020-02-14,13.64,engine_ignition
i-8030392l,2020-02-15,12.253,engine_ignition
i-8030392l,2020-02-16,15.231,engine_ignition
i-8030392l,2020-02-17,15.084,engine_ignition
i-8030392l,2020-02-18,16.305,engine_ignition
i-8030392l,2020-02-19,16.716,engine_ignition
i-8030392l,2020-02-20,32.368,engine_ignition
i-8030392l,2020-02-21,34.839,engine_ignition
i-8030392l,2020-02-22,32.667,engine_ignition
i-8030392l,2020-02-23,34.133,engine_ignition
i-8030392l,2020-02-24,35.678,engine_ignition
i-8030392l,2020-02-25,35.81,engine_ignition
i-8030392l,2020-02-26,35.762,engine_ignition
i-8030392l,2020-02-27,34.927,engine_ignition
i-8030392l,2020-02-28,31.765,engine_ignition
i-8030392l,2020-02-29,24.139,engine_ignition
i-8030392l,2020-03-01,23.467,engine_ignition
i-8030392l,2020-03-02,25.675,engine_ignition
i-8030392l,2020-03-03,26.744,engine_ignition
i-8030392l,2020-03-04,26.404,engine_ignition
i-8030392l,2020-03-05,23.408,engine_ignition
i-8030392l,2020-03-06,24.565,engine_ignition
i-8030392l,2020-03-07,21.382,engine_ignition
i-8030392l,2020-03-08,19.347,engine_ignition
i-8030392l,2020-03-09,22.399,engine_ignition
i-8030392l,2020-03-10,22.369,engine_ignition
i-8030392l,2020-03-11,24.271,engine_ignition
i-8030392l,2020-03-12,23.218,engine_ignition
i-8030392l,2020-03-13,25.627,engine_ignition
i-8030392l,2020-03-14,23.446,engine_ignition
i-8030392l,2020-03-15,22.233,engine_ignition
i-8030392l,2020-03-16,19.354,engine_ignition
i-8030392l,2020-03-17,20.361,engine_ignition
i-8030392l,2020-03-18,21.786,engine_ignition
i-8030392l,2020-03-19,16.94,engine_ignition
i-8030392l,2020-03-20,19.638,engine_ignition
i-8030392l,2020-03-21,22.205,engine_ignition
i-8030392l,2020-03-22,22.876,engine_ignition
i-8030392l,2020-03-23,19.549,engine_ignition
i-8030392l,2020-03-24,23.189,engine_ignition
i-8030392l,2020-03-25,17.012,engine_ignition
i-8030392l,2020-03-26,12.2,engine_ignition
i-8030392l,2020-03-27,16.007,engine_ignition
i-8030392l,2020-03-28,14.578,engine_ignition
i-8030392l,2020-03-29,17.481,engine_ignition
i-8030392l,2020-03-30,13.504,engine_ignition
i-8030392l,2020-03-31,10.162,engine_ignition
i-8030392l,2020-04-01,7.441,engine_ignition
r-4232284g,2020-01-01,0.0,engine_ignition
r-4232284g,2020-01-02,0.0,engine_ignition
r-4232284g,2020-01-03,0.0,engine_ignition
r-4232284g,2020-01-04,0.0,engine_ignition
r-4232284g,2020-01-05,0.0,engine_ignition
r-4232284g,2020-01-06,-0.0,engine_ignition
r-4232284g,2020-01-07,-0.0,engine_ignition
r-4232284g,2020-01-08,-0.0,engine_ignition
r-4232284g,2020-01-09,-0.0,engine_ignition
r-4232284g,2020-01-10,-0.0,engine_ignition
r-4232284g,2020-01-11,-0.0,engine_ignition
r-4232284g,2020-01-12,-0.0,engine_ignition
r-4232284g,2020-01-13,-0.0,engine_ignition
r-4232284g,2020-01-14,-0.0,engine_ignition
r-4232284g,2020-01-15,-0.0,engine_ignition
r-4232284g,2020-01-16,-0.0,engine_ignition
r-4232284g,2020-01-17,0.0,engine_ignition
r-4232284g,2020-01-18,0.0,engine_ignition
r-4232284g,2020-01-19,0.0,engine_ignition
r-4232284g,2020-01-20,0.0,engine_ignition
r-4232284g,2020-01-21,0.0,engine_ignition
r-4232284g,2020-01-22,0.0,engine_ignition
r-4232284g,2020-01-23,-0.0,engine_ignition
r-4232284g,2020-01-24,-0.0,engine_ignition
r-4232284g,2020-01-25,-0.0,engine_ignition
r-4232284g,2020-01-26,-0.0,engine_ignition
r-4232284g,2020-01-27,-0.0,engine_ignition
r-4232284g,2020-01-28,-0.0,engine_ignition
r-4232284g,2020-01-29,-0.001,engine_ignition
r-4232284g,2020-01-30,-0.001,engine_ignition
r-4232284g,2020-01-31,-0.001,engine_ignition
r-4232284g,2020-02-01,-0.001,engine_ignition
r-4232284g,2020-02-02,-0.001,engine_ignition
r-4232284g,2020-02-03,-0.001,engine_ignition
r-4232284g,2020-02-04,-0.001,engine_ignition
r-4232284g,2020-02-05,-0.001,engine_ignition
r-4232284g,2020-02-06,-0.001,engine_ignition
r-4232284g,2020-02-07,-0.001,engine_ignition
r-4232284g,2020-02-08,-0.001,engine_ignition
r-4232284g,2020-02-09,-0.001,engine_ignition
r-4232284g,2020-02-10,-0.001,engine_ignition
r-4232284g,2020-02-11,-0.001,engine_ignition
r-4232284g,2020-02-12,-0.001,engine_ignition
r-4232284g,2020-02-13,-0.001,engine_ignition
r-4232284g,2020-02-14,-0.001,engine_ignition
r-4232284g,2020-02-15,-0.17,engine_ignition
r-4232284g,2020-02-16,-0.51,engine_ignition
r-4232284g,2020-02-17,-0.85,engine_ignition
r-4232284g,2020-02-18,-1.19,engine_ignition
r-4232284g,2020-02-19,-1.53,engine_ignition
r-4232284g,2020-02-20,-1.87,engine_ignition
r-4232284g,2020-02-21,-2.21,engine_ignition
r-4232284g,2020-02-22,-2.551,engine_ignition
r-4232284g,2020-02-23,-2.891,engine_ignition
r-4232284g,2020-02-24,-3.06,engine_ignition
r-4232284g,2020-02-25,-3.4,engine_ignition
r-4232284g,2020-02-26,-3.74,engine_ignition
r-4232284g,2020-02-27,-4.08,engine_ignition
r-4232284g,2020-02-28,-4.42,engine_ignition
r-4232284g,2020-02-29,-4.76,engine_ignition
r-4232284g,2020-03-01,-5.1,engine_ignition
r-4232284g,2020-03-02,-5.44,engine_ignition
r-4232284g,2020-03-03,-5.78,engine_ignition
r-4232284g,2020-03-04,-5.95,engine_ignition
r-4232284g,2020-03-05,-6.29,engine_ignition
r-4232284g,2020-03-06,-6.63,engine_ignition
r-4232284g,2020-03-07,-6.97,engine_ignition
r-4232284g,2020-03-08,-7.31,engine_ignition
r-4232284g,2020-03-09,-7.651,engine_ignition
r-4232284g,2020-03-10,-7.991,engine_ignition
r-4232284g,2020-03-11,-8.33,engine_ignition
r-4232284g,2020-03-12,-8.67,engine_ignition
r-4232284g,2020-03-13,-8.84,engine_ignition
r-4232284g,2020-03-14,-9.181,engine_ignition
r-4232284g,2020-03-15,-9.52,engine_ignition
r-4232284g,2020-03-16,-9.86,engine_ignition
r-4232284g,2020-03-17,-10.2,engine_ignition
r-4232284g,2020-03-18,-10.54,engine_ignition
r-4232284g,2020-03-19,-10.88,engine_ignition
r-4232284g,2020-03-20,-11.221,engine_ignition
r-4232284g,2020-03-21,-11.561,engine_ignition
r-4232284g,2020-03-22,-11.731,engine_ignition
r-4232284g,2020-03-23,-12.071,engine_ignition
r-4232284g,2020-03-24,-12.411,engine_ignition
r-4232284g,2020-03-25,-12.751,engine_ignition
r-4232284g,2020-03-26,-13.091,engine_ignition
r-4232284g,2020-03-27,-13.431,engine_ignition
r-4232284g,2020-03-28,-13.771,engine_ignition
r-4232284g,2020-03-29,-14.111,engine_ignition
r-4232284g,2020-03-30,-14.45,engine_ignition
r-4232284g,2020-03-31,-14.62,engine_ignition
r-4232284g,2020-04-01,-14.961,engine_ignition
k-1039028Y,2020-01-01,0.0,engine_fuel
k-1039028Y,2020-01-02,-0.0,engine_fuel
k-1039028Y,2020-01-03,0.0,engine_fuel
k-1039028Y,2020-01-04,0.0,engine_fuel
k-1039028Y,2020-01-05,-0.0,engine_fuel
k-1039028Y,2020-01-06,-0.0,engine_fuel
k-1039028Y,2020-01-07,-0.0,engine_fuel
k-1039028Y,2020-01-08,-0.0,engine_fuel
k-1039028Y,2020-01-09,-0.0,engine_fuel
k-1039028Y,2020-01-10,-0.0,engine_fuel
k-1039028Y,2020-01-11,-0.0,engine_fuel
k-1039028Y,2020-01-12,-0.0,engine_fuel
k-1039028Y,2020-01-13,-0.0,engine_fuel
k-1039028Y,2020-01-14,-0.0,engine_fuel
k-1039028Y,2020-01-15,-0.0,engine_fuel
k-1039028Y,2020-01-16,-0.0,engine_fuel
k-1039028Y,2020-01-17,-0.0,engine_fuel
k-1039028Y,2020-01-18,-0.0,engine_fuel
k-1039028Y,2020-01-19,-0.0,engine_fuel
k-1039028Y,2020-01-20,-0.0,engine_fuel
k-1039028Y,2020-01-21,-0.0,engine_fuel
k-1039028Y,2020-01-22,-0.0,engine_fuel
k-1039028Y,2020-01-23,-0.0,engine_fuel
k-1039028Y,2020-01-24,-0.0,engine_fuel
k-1039028Y,2020-01-25,-0.001,engine_fuel
k-1039028Y,2020-01-26,-0.001,engine_fuel
k-1039028Y,2020-01-27,-0.001,engine_fuel
k-1039028Y,2020-01-28,-0.0,engine_fuel
k-1039028Y,2020-01-29,-0.0,engine_fuel
k-1039028Y,2020-01-30,-0.0,engine_fuel
k-1039028Y,2020-01-31,-0.0,engine_fuel
k-1039028Y,2020-02-01,0.0,engine_fuel
k-1039028Y,2020-02-02,0.0,engine_fuel
k-1039028Y,2020-02-03,0.0,engine_fuel
k-1039028Y,2020-02-04,0.0,engine_fuel
k-1039028Y,2020-02-05,0.0,engine_fuel
k-1039028Y,2020-02-06,0.0,engine_fuel
k-1039028Y,2020-02-07,0.0,engine_fuel
k-1039028Y,2020-02-08,0.0,engine_fuel
k-1039028Y,2020-02-09,0.0,engine_fuel
k-1039028Y,2020-02-10,0.0,engine_fuel
k-1039028Y,2020-02-11,0.0,engine_fuel
k-1039028Y,2020-02-12,0.0,engine_fuel
k-1039028Y,2020-02-13,0.0,engine_fuel
k-1039028Y,2020-02-14,0.0,engine_fuel
k-1039028Y,2020-02-15,0.001,engine_fuel
k-1039028Y,2020-02-16,0.0,engine_fuel
k-1039028Y,2020-02-17,0.001,engine_fuel
k-1039028Y,2020-02-18,-0.339,engine_fuel
k-1039028Y,2020-02-19,-0.679,engine_fuel
k-1039028Y,2020-02-20,-1.019,engine_fuel
k-1039028Y,2020-02-21,-1.36,engine_fuel
k-1039028Y,2020-02-22,-1.7,engine_fuel
k-1039028Y,2020-02-23,-2.04,engine_fuel
k-1039028Y,2020-02-24,-2.21,engine_fuel
k-1039028Y,2020-02-25,-2.55,engine_fuel
k-1039028Y,2020-02-26,-2.89,engine_fuel
k-1039028Y,2020-02-27,-3.23,engine_fuel
k-1039028Y,2020-02-28,-3.57,engine_fuel
k-1039028Y,2020-02-29,-3.91,engine_fuel
k-1039028Y,2020-03-01,-4.25,engine_fuel
k-1039028Y,2020-03-02,-4.59,engine_fuel
k-1039028Y,2020-03-03,-4.93,engine_fuel
k-1039028Y,2020-03-04,-5.1,engine_fuel
k-1039028Y,2020-03-05,-5.44,engine_fuel
k-1039028Y,2020-03-06,-5.78,engine_fuel
k-1039028Y,2020-03-07,-6.12,engine_fuel
k-1039028Y,2020-03-08,-6.46,engine_fuel
k-1039028Y,2020-03-09,-6.801,engine_fuel
k-1039028Y,2020-03-10,-7.14,engine_fuel
k-1039028Y,2020-03-11,-7.48,engine_fuel
k-1039028Y,2020-03-12,-7.82,engine_fuel
k-1039028Y,2020-03-13,-7.99,engine_fuel
k-1039028Y,2020-03-14,-8.33,engine_fuel
k-1039028Y,2020-03-15,-8.67,engine_fuel
k-1039028Y,2020-03-16,-9.01,engine_fuel
k-1039028Y,2020-03-17,-9.35,engine_fuel
k-1039028Y,2020-03-18,-9.69,engine_fuel
k-1039028Y,2020-03-19,-10.03,engine_fuel
k-1039028Y,2020-03-20,-10.37,engine_fuel
k-1039028Y,2020-03-21,-10.71,engine_fuel
k-1039028Y,2020-03-22,-10.88,engine_fuel
k-1039028Y,2020-03-23,-11.22,engine_fuel
k-1039028Y,2020-03-24,-11.56,engine_fuel
k-1039028Y,2020-03-25,-11.9,engine_fuel
k-1039028Y,2020-03-26,-12.24,engine_fuel
k-1039028Y,2020-03-27,-12.58,engine_fuel
k-1039028Y,2020-03-28,-12.92,engine_fuel
k-1039028Y,2020-03-29,-13.26,engine_fuel
k-1039028Y,2020-03-30,-13.6,engine_fuel
k-1039028Y,2020-03-31,-13.77,engine_fuel
k-1039028Y,2020-04-01,-14.11,engine_fuel
V-9725752D,2020-01-01,-0.16,engine_ignition
V-9725752D,2020-01-02,-0.169,engine_ignition
V-9725752D,2020-01-03,2.028,engine_ignition
V-9725752D,2020-01-04,-1.963,engine_ignition
V-9725752D,2020-01-05,1.344,engine_ignition
V-9725752D,2020-01-06,2.743,engine_ignition
V-9725752D,2020-01-07,0.171,engine_ignition
V-9725752D,2020-01-08,0.872,engine_ignition
V-9725752D,2020-01-09,-2.748,engine_ignition
V-9725752D,2020-01-10,-5.136,engine_ignition
V-9725752D,2020-01-11,-7.964,engine_ignition
V-9725752D,2020-01-12,-7.242,engine_ignition
V-9725752D,2020-01-13,-8.398,engine_ignition
V-9725752D,2020-01-14,-5.158,engine_ignition
V-9725752D,2020-01-15,-5.051,engine_ignition
V-9725752D,2020-01-16,-3.734,engine_ignition
V-9725752D,2020-01-17,-1.222,engine_ignition
V-9725752D,2020-01-18,-0.381,engine_ignition
V-9725752D,2020-01-19,-0.991,engine_ignition
V-9725752D,2020-01-20,-3.953,engine_ignition
V-9725752D,2020-01-21,-8.416,engine_ignition
V-9725752D,2020-01-22,-5.985,engine_ignition
V-9725752D,2020-01-23,-3.739,engine_ignition
V-9725752D,2020-01-24,-1.41,engine_ignition
V-9725752D,2020-01-25,4.557,engine_ignition
V-9725752D,2020-01-26,6.299,engine_ignition
V-9725752D,2020-01-27,7.584,engine_ignition
V-9725752D,2020-01-28,7.048,engine_ignition
V-9725752D,2020-01-29,6.957,engine_ignition
V-9725752D,2020-01-30,5.963,engine_ignition
V-9725752D,2020-01-31,13.119,engine_ignition
V-9725752D,2020-02-01,10.104,engine_ignition
V-9725752D,2020-02-02,13.845,engine_ignition
V-9725752D,2020-02-03,12.134,engine_ignition
V-9725752D,2020-02-04,12.274,engine_ignition
V-9725752D,2020-02-05,12.15,engine_ignition
V-9725752D,2020-02-06,10.782,engine_ignition
V-9725752D,2020-02-07,13.375,engine_ignition
V-9725752D,2020-02-08,13.022,engine_ignition
V-9725752D,2020-02-09,10.059,engine_ignition
V-9725752D,2020-02-10,7.738,engine_ignition
V-9725752D,2020-02-11,12.895,engine_ignition
V-9725752D,2020-02-12,16.084,engine_ignition
V-9725752D,2020-02-13,15.233,engine_ignition
V-9725752D,2020-02-14,14.607,engine_ignition
V-9725752D,2020-02-15,20.973,engine_ignition
V-9725752D,2020-02-16,20.94,engine_ignition
V-9725752D,2020-02-17,19.526,engine_ignition
V-9725752D,2020-02-18,38.516,engine_ignition
V-9725752D,2020-02-19,42.136,engine_ignition
V-9725752D,2020-02-20,40.871,engine_ignition
V-9725752D,2020-02-21,40.471,engine_ignition
V-9725752D,2020-02-22,36.325,engine_ignition
V-9725752D,2020-02-23,40.101,engine_ignition
V-9725752D,2020-02-24,31.899,engine_ignition
V-9725752D,2020-02-25,32.643,engine_ignition
V-9725752D,2020-02-26,33.506,engine_ignition
V-9725752D,2020-02-27,29.302,engine_ignition
V-9725752D,2020-02-28,29.567,engine_ignition
V-9725752D,2020-02-29,31.102,engine_ignition
V-9725752D,2020-03-01,28.743,engine_ignition
V-9725752D,2020-03-02,31.499,engine_ignition
V-9725752D,2020-03-03,31.577,engine_ignition
V-9725752D,2020-03-04,32.002,engine_ignition
V-9725752D,2020-03-05,35.592,engine_ignition
V-9725752D,2020-03-06,37.918,engine_ignition
V-9725752D,2020-03-07,40.255,engine_ignition
V-9725752D,2020-03-08,37.914,engine_ignition
V-9725752D,2020-03-09,38.109,engine_ignition
V-9725752D,2020-03-10,42.685,engine_ignition
V-9725752D,2020-03-11,45.524,engine_ignition
V-9725752D,2020-03-12,43.159,engine_ignition
V-9725752D,2020-03-13,43.116,engine_ignition
V-9725752D,2020-03-14,43.716,engine_ignition
V-9725752D,2020-03-15,47.788,engine_ignition
V-9725752D,2020-03-16,44.293,engine_ignition
V-9725752D,2020-03-17,43.537,engine_ignition
V-9725752D,2020-03-18,44.583,engine_ignition
V-9725752D,2020-03-19,42.69,engine_ignition
V-9725752D,2020-03-20,46.907,engine_ignition
V-9725752D,2020-03-21,48.144,engine_ignition
V-9725752D,2020-03-22,47.18,engine_ignition
V-9725752D,2020-03-23,41.787,engine_ignition
V-9725752D,2020-03-24,37.424,engine_ignition
V-9725752D,2020-03-25,39.281,engine_ignition
V-9725752D,2020-03-26,41.473,engine_ignition
V-9725752D,2020-03-27,40.922,engine_ignition
V-9725752D,2020-03-28,40.676,engine_ignition
V-9725752D,2020-03-29,50.65,engine_ignition
V-9725752D,2020-03-30,51.977,engine_ignition
V-9725752D,2020-03-31,45.957,engine_ignition
V-9725752D,2020-04-01,46.979,engine_ignition
p-1862043f,2020-01-01,-1.303,engine_ignition
p-1862043f,2020-01-02,5.328,engine_ignition
p-1862043f,2020-01-03,3.98,engine_ignition
p-1862043f,2020-01-04,1.856,engine_ignition
p-1862043f,2020-01-05,-1.262,engine_ignition
p-1862043f,2020-01-06,2.518,engine_ignition
p-1862043f,2020-01-07,3.201,engine_ignition
p-1862043f,2020-01-08,5.893,engine_ignition
p-1862043f,2020-01-09,6.406,engine_ignition
p-1862043f,2020-01-10,6.597,engine_ignition
p-1862043f,2020-01-11,7.219,engine_ignition
p-1862043f,2020-01-12,4.935,engine_ignition
p-1862043f,2020-01-13,2.594,engine_ignition
p-1862043f,2020-01-14,2.562,engine_ignition
p-1862043f,2020-01-15,5.112,engine_ignition
p-1862043f,2020-01-16,-0.483,engine_ignition
p-1862043f,2020-01-17,-4.081,engine_ignition
p-1862043f,2020-01-18,-6.027,engine_ignition
p-1862043f,2020-01-19,-7.123,engine_ignition
p-1862043f,2020-01-20,-3.295,engine_ignition
p-1862043f,2020-01-21,-2.749,engine_ignition
p-1862043f,2020-01-22,-4.139,engine_ignition
p-1862043f,2020-01-23,0.136,engine_ignition
p-1862043f,2020-01-24,4.772,engine_ignition
p-1862043f,2020-01-25,6.407,engine_ignition
p-1862043f,2020-01-26,5.727,engine_ignition
p-1862043f,2020-01-27,4.288,engine_ignition
p-1862043f,2020-01-28,2.48,engine_ignition
p-1862043f,2020-01-29,-0.01,engine_ignition
